0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
1.6287777,0.4753877,0.27609527,0.0,0.27947775,0.26777837,1.5318316,0.7190319,0.492929,0.045647193,0.014494582,0.02882999,0.8392994,0.110711224,1.4544096,0.44474477,0.4340134,0.031137316,0.3444084,0.4164412,0.02880958,0.20275249,0.014582108,0.30270043,0.1821002,0.0947061,0.06888299,1.3293107,0.22366515,0.27667233,0.35603532,0.043595526,0.04703275,0.7912969,0.0,1.3559738,0.77303183,0.33668068,1.3240747,0.713104,0.71992636,0.68560237,0.659932,0.0050822417,0.5151481,0.24427667,0.13105561,0.027613377,0.23578134,0.12033904,0.036893666,0.50382715,0.18194957,0.24835363,0.22029327,0.57272387,1.1610821,0.004788324,0.3193351,0.07160133,0.01080972,0.0,0.19585821,2.0048244,0.38132787,0.4664703,0.10411957,0.87444943,0.050028015,0.0,1.1680713,0.89914936,0.46024224,0.41661873,0.23993184,0.9415408,0.030537983,0.60536283,0.22367942,0.19125515,0.28807145,0.5143153,0.03994813,0.062084727,0.1461706,0.066192016,1.5409627,0.116088495,0.03760114,0.14914994,0.2336059,0.2994091,0.12764135,0.22586872,0.7044953,0.5509992,0.0657919,0.13113378,3.6393304,0.070469506,0.04637786,0.19045876,0.15913579,0.4152776,1.0893021,2.0997348,0.09791099,0.44910845,0.683053,0.6836594,0.07540493,1.3695179,0.05513671,0.14176069,1.2127873,0.30347088,0.1539129,0.35751647,0.061128285,0.0024801258,0.2902577,0.13282287,0.08258212,1.358986,0.035642263,0.039386082,0.17047147,0.35552257,0.17611971,0.106329784,0.11797985,0.2511105,0.14341545,0.18460974,0.8117941,0.35896218,0.52334565,1.2513555,0.10407255,0.20941746,1.9770952,1.7129012,0.014668757,0.39388222,0.28719243,0.30301505,0.6443768,0.82250863,0.16297829,0.058631834,0.86614245,0.44300464,1.0251322,0.18792406,0.40501407,1.0472002,2.6662934,0.2528944,0.04005004,0.8245819,0.31708866,0.42640528,0.10424771,0.25011823,0.31502482,0.4330769,0.4766058,0.1208989,0.050331417,0.0682429,0.022483943,0.0073426086,0.35809323,0.03329029,0.29801768,1.1973747,0.0,0.46730882,0.0057196287,0.3064701,1.9159436,1.0047098,0.0029885464,0.17169362,0.45768622,1.4268802,0.99986684,0.0,0.27422124,0.16358973,0.16231024,0.3500346,0.21215641,0.6740049,0.08942658,0.26353055,0.027844045,1.3206252,0.6933769,1.3035558,0.09466434,0.102785856,1.0361627,0.16518854,0.72276556,0.73400915,0.59268767,0.02739158,0.15366627,0.4904038,0.5607077,0.25171092,0.19623958,0.07161404,0.057925843,0.08696218,2.1661375,0.3296449,0.2644168,0.90749204,0.46317464,0.10400483,0.064407066,0.39119506,0.5268932,1.1214525,0.3095543,3.0569701,0.57746154,0.08277965,0.09665555,0.05510374,0.8735311,1.0321947,0.025078,0.15500672,0.7074369,1.0005997,0.56611866,1.7633142,0.28083894,0.60693276,0.3542114,0.28241423,1.289007,0.94285715,0.16682118,0.021740073,0.9210455,0.2569088,0.2859804,0.42239368,0.40116164,0.044729035,0.7606902,1.00388,2.1209579,0.053572387,1.3847067,1.361828,1.3775413,0.33730152,0.34835055,1.3841516,0.9620451,0.07158347,0.063086376,0.24436931,0.59182966,0.5693381,0.30908856,0.42077193,0.6473339,0.04550963,0.9699277,0.33024266,0.073866665,0.095711716,0.15979396,0.9823424,0.3977377,1.5524284,0.015004618,0.3144539,0.83543473,0.103163846,0.1838196,0.049823657,0.019923601,0.058699474,0.12219858,0.3514736,1.4961904,0.5906929,0.26435044,1.7773741,0.38065606,0.8659779,0.6519815,0.23768394,0.009632347,0.21462457,0.5868398,1.2224643,0.043421093,1.8523163,0.0074400962,0.083421536,0.22240983,1.6892781,0.06915538,0.0996281,0.22235824,0.2915559,0.30025452,0.039199263,0.099017195,0.54980385,0.23416942,2.5435612,0.40581208,0.4375972,0.0,0.6062127,0.15702076,0.19454944,0.43160832,0.90215915,0.43273064,0.5208183,0.12831526,0.19098924,0.0023871243,0.06674865,0.87009,0.04367589,0.15309058,0.20266703,1.2166864,0.37939453,0.1746132,0.06121955,0.45045248,0.9125829,0.6138743,1.1651587,0.00028408808,0.047852077,0.47286317,0.115226805,0.44010752,0.2512668,0.062348872,0.21939458,0.011531741,0.040369708,0.8091351,0.012851036,0.5180783,0.057828523,0.11005902,1.0141736,0.34811875,1.0571285,0.6040907,0.7061375,0.0,0.0,0.45859578,0.08992587,1.3671452,0.0,1.2990829,0.37534574,0.06597233,0.9457567,1.5108258,0.4307717,0.97593284,0.37362498,0.6904939,0.48824406,0.6115702,1.1385009,0.22632417,0.4915157,0.11272796,0.39699,0.25878975,0.17455605,0.0,0.008560272,0.89965457,1.011274,2.3189225,0.5238909,0.45699006,0.8412754,0.1412809,1.8552309,0.20410168,0.17337783,0.087397285,2.1428437,0.2846139,0.12034038,0.4443674,0.7393316,0.07417511,0.94316584,1.3705319,0.13158993,0.36708546,0.0,0.19173183,0.042997,0.0,0.5791317,0.653397,1.0032856,0.2618312,0.09195614,0.6347841,0.0056105605,0.044605445,0.7812632,0.42644086,0.14704004,0.66413206,0.003301492,0.9820273,0.038059235,0.8163128,0.42800763,0.8545132,0.07126449,0.74075514,0.027255144,0.78576773,0.4675867,0.059496876,0.8965393,1.0398651,1.5001827,0.47647667,0.49292317,0.0020346325,0.2125595,0.11486872,0.45941088,1.9788072,0.43732762,0.4774849,0.39633304,0.12451997,0.04411434,0.23621644,0.03407055,0.95645094,1.0584661,0.0,0.0,0.048784494,1.6244606,0.036965765,0.10677682,0.5304038,0.32296404,0.41340902,0.0340805,0.10349027,0.10723538,0.034759212,0.00054669275,0.371525,0.9508234,0.02900776,0.3773206,0.28648606,0.54258955,0.692483,0.051617306,0.03544234,0.2417054,0.110263325,0.4477276,0.33557814,0.25502425,0.62429637,1.5775133,0.47202107,0.98891,1.070041,1.2206092,0.099377796,0.00873884,0.14545569,0.800539,0.3536328,0.0,0.06159577,1.1262037,0.14019638,1.0221156,0.20235607,0.39309385,0.20167749,0.82395357,0.34759545,0.17552301,0.68088335,0.10054765
